fs_type,corp,stock_code,sector,label_en,label_ko,2018,2019,2020,2021,2022,YoY
cf,가온전선,000500,전기전자,cash_flow_investing,투자활동현금흐름,-5467601505.0,-6361570462.0,-10280428531.0,-11167312419.0,-5427266880.0,-51.4
cf,강남제비스코,000860,화학,cash_flow_investing,투자활동현금흐름,-18988283212.0,12605026601.0,-21026070219.0,80423141940.0,-60048012067.0,-174.7
cf,강원랜드,035250,서비스업,cash_flow_investing,투자활동현금흐름,,-211308892599.0,844645282990.0,-73863427793.0,-524207088857.0,609.7
cf,경농,002100,화학,cash_flow_investing,투자활동현금흐름,-12754265459.0,6297613889.0,6834073543.0,-5751218479.0,-10911022935.0,89.7
cf,경동나비엔,009450,전기전자,cash_flow_investing,투자활동현금흐름,-44715978535.0,-51466326181.0,-58864877960.0,-12549526654.0,-56545757627.0,350.6
cf,경동도시가스,267290,전기가스업,cash_flow_investing,투자활동현금흐름,-58533558422.0,-46540341502.0,-24924820853.0,-36585133368.0,-114095681177.0,211.9
cf,경동인베스트,012320,기타금융,cash_flow_investing,투자활동현금흐름,35768378642.0,-8561738664.0,4845173657.0,-8403313362.0,-19275607911.0,129.4
cf,경방,000050,유통업,cash_flow_investing,투자활동현금흐름,-25719905530.0,-45096922762.0,88336712773.0,-52176588138.0,-16134056144.0,-69.1
cf,경인양행,012610,화학,cash_flow_investing,투자활동현금흐름,-31671509080.0,-46297964219.0,-40616851449.0,-30301041468.0,-49101605084.0,62.0
cf,경인전자,009140,전기전자,cash_flow_investing,투자활동현금흐름,1128846459.0,4852686803.0,478870681.0,-9275910577.0,-9060566539.0,-2.3
cf,계룡건설산업,013580,건설업,cash_flow_investing,투자활동현금흐름,-9758210688.0,-95980367668.0,-38924405131.0,-18557094888.0,-104659364872.0,464.0
cf,계양전기,012200,기계,cash_flow_investing,투자활동현금흐름,-16584916042.0,-13068505125.0,68642656.0,-7467561340.0,-15762661392.0,111.1
cf,고려산업,002140,음식료품,cash_flow_investing,투자활동현금흐름,-18464221738.0,14343761792.0,-6834373200.0,-19071625386.0,-11006099330.0,-42.3
cf,고려아연,010130,철강금속,cash_flow_investing,투자활동현금흐름,-649742277870.0,-473864320878.0,-547586397377.0,-577707783864.0,-1796800016754.0,211.0
cf,고려제강,002240,철강금속,cash_flow_investing,투자활동현금흐름,-52641139321.0,-73753120808.0,-50035073476.0,-1743557004.0,-73985889011.0,4143.4
cf,광동제약,009290,의약품,cash_flow_investing,투자활동현금흐름,-20360071640.0,-17789909147.0,-47560222488.0,-42975927107.0,-42746565096.0,-0.5
cf,광명전기,017040,전기전자,cash_flow_investing,투자활동현금흐름,-2977933075.0,-24504534523.0,-2561413987.0,9426829239.0,-11154983538.0,-218.3
cf,광전자,017900,전기전자,cash_flow_investing,투자활동현금흐름,-11525487662.0,4298693936.0,6807843843.0,-4415657491.0,-13959414583.0,216.1
cf,교촌에프앤비,339770,유통업,cash_flow_investing,투자활동현금흐름,-22257895747.0,-24553414670.0,-59907874193.0,-7940851957.0,-27693397116.0,248.7
cf,국도화학,007690,화학,cash_flow_investing,투자활동현금흐름,-11222751814.0,-101983912983.0,-65285360724.0,-172097219952.0,-169868204958.0,-1.3
cf,국동,005320,유통업,cash_flow_investing,투자활동현금흐름,1472014278.0,-23961325027.0,4858168899.0,-7110215105.0,-7615915940.0,7.1
cf,국보,001140,운수창고업,cash_flow_investing,투자활동현금흐름,20673338883.0,-2606215244.0,-3744403861.0,-19210101359.0,-16850636056.0,-12.3
cf,국제약품,002720,의약품,cash_flow_investing,투자활동현금흐름,-6432263833.0,-5127067541.0,-8980617908.0,-3381762063.0,-1346898513.0,-60.2
cf,극동유화,014530,화학,cash_flow_investing,투자활동현금흐름,-13257556457.0,-12173784321.0,-10635124749.0,-2934366674.0,-8418527591.0,186.9
cf,금강공업,014280,철강금속,cash_flow_investing,투자활동현금흐름,-39470624570.0,455850817.0,37690888634.0,-5343579111.0,-37038144013.0,593.1
cf,금양,001570,화학,cash_flow_investing,투자활동현금흐름,-11960942591.0,-8906710083.0,-3292384573.0,-13099413727.0,-69233225523.0,428.5
cf,금호건설,002990,건설업,cash_flow_investing,투자활동현금흐름,-17779760581.0,3192189256.0,-8462866585.0,-30527437314.0,-4488562981.0,-85.3
cf,금호석유화학,011780,화학,cash_flow_investing,투자활동현금흐름,-190681547266.0,-135971509060.0,-200046468891.0,-1758508512609.0,94084326568.0,-105.4
cf,금호에이치티,214330,운수장비,cash_flow_investing,투자활동현금흐름,-28172858369.0,-60794283747.0,-30117140304.0,19796074113.0,-16571905291.0,-183.7
cf,금호전기,001210,전기전자,cash_flow_investing,투자활동현금흐름,59096346657.0,64430918488.0,2393963836.0,-26517656161.0,18126527598.0,-168.4
cf,금호타이어,073240,화학,cash_flow_investing,투자활동현금흐름,-167173496817.0,-98171863834.0,-76489759120.0,-106733651102.0,-332369154001.0,211.4
cf,기아,000270,운수장비,cash_flow_investing,투자활동현금흐름,-1155444000000.0,-1104190000000.0,-2864853000000.0,-4423910000000.0,-5671268000000.0,28.2
cf,깨끗한나라,004540,종이목재,cash_flow_investing,투자활동현금흐름,-14227567720.0,-7024227708.0,-36994414432.0,-48210560850.0,-59837683114.0,24.1
cf,남광토건,001260,건설업,cash_flow_investing,투자활동현금흐름,2383873095.0,-10217919912.0,-14634269556.0,-2334689437.0,-11006464519.0,371.4
cf,남선알미늄,008350,철강금속,cash_flow_investing,투자활동현금흐름,-8218754303.0,-2623107926.0,968206189.0,7055315521.0,8370902539.0,18.6
cf,남성,004270,유통업,cash_flow_investing,투자활동현금흐름,-4322939370.0,2843470847.0,5134349320.0,-14096589660.0,-5132091567.0,-63.6
cf,남양유업,003920,음식료품,cash_flow_investing,투자활동현금흐름,-45814055613.0,12138707119.0,53674974703.0,24206715089.0,-10483557507.0,-143.3
cf,남해화학,025860,화학,cash_flow_investing,투자활동현금흐름,,-28761536734.0,-33445348582.0,75732795564.0,-25072641292.0,-133.1
cf,넥센,005720,화학,cash_flow_investing,투자활동현금흐름,-148308247741.0,-255427085249.0,-259456444553.0,-123762426806.0,-259470870678.0,109.7
cf,넥센타이어,002350,화학,cash_flow_investing,투자활동현금흐름,-451593598588.0,-251164369506.0,-226687769734.0,-130510096704.0,-234721127236.0,79.8
cf,넷마블,251270,서비스업,cash_flow_investing,투자활동현금흐름,-505252027811.0,-247318417758.0,-1529078237462.0,-1157533989780.0,-40435688004.0,-96.5
cf,노루페인트,090350,화학,cash_flow_investing,투자활동현금흐름,-12383703937.0,-21620903972.0,-6049677148.0,-17900374828.0,-9494804767.0,-47.0
cf,노루홀딩스,000320,기타금융,cash_flow_investing,투자활동현금흐름,-17566730523.0,-41451353110.0,-14004189263.0,-429793770.0,-33513243701.0,7697.5
cf,녹십자,006280,의약품,cash_flow_investing,투자활동현금흐름,-86074866751.0,-177910174330.0,29684195080.0,-132077425358.0,-205259306668.0,55.4
cf,녹십자홀딩스,005250,서비스업,cash_flow_investing,투자활동현금흐름,-171699822558.0,-191063912561.0,-98802106526.0,-110206964481.0,-283962799343.0,157.7
cf,농심,004370,음식료품,cash_flow_investing,투자활동현금흐름,-128870981748.0,-30736184916.0,-132012401004.0,-318880289115.0,-106876589926.0,-66.5
cf,농심홀딩스,072710,기타금융,cash_flow_investing,투자활동현금흐름,-10123157481.0,-11958079315.0,12739047595.0,-20109921860.0,-24308286911.0,20.9
cf,다스코,058730,기계,cash_flow_investing,투자활동현금흐름,-11986161928.0,-8830688246.0,-28561351498.0,-17897064360.0,-2208046445.0,-87.7
cf,다우기술,023590,서비스업,cash_flow_investing,투자활동현금흐름,-783864489696.0,-374384899848.0,49357697761.0,-355782674613.0,-364323125730.0,2.4
cf,다이나믹디자인,145210,기계,cash_flow_investing,투자활동현금흐름,7651933294.0,14667160396.0,3467412507.0,2058905261.0,-16442797914.0,-898.6
cf,대교,019680,서비스업,cash_flow_investing,투자활동현금흐름,-24962872171.0,-15039452088.0,-1047386850.0,-9593555922.0,-16365253325.0,70.6
cf,대구백화점,006370,유통업,cash_flow_investing,투자활동현금흐름,6778717039.0,15564449737.0,19151405103.0,5031452984.0,-717395363.0,-114.3
cf,대덕전자,353200,전기전자,cash_flow_investing,투자활동현금흐름,,,-83788334375.0,-133522791745.0,-258781285191.0,93.8
cf,대동,000490,기계,cash_flow_investing,투자활동현금흐름,-50339726924.0,-47178249066.0,-24122696999.0,-76401607717.0,-122622717946.0,60.5
cf,대림통상,006570,기계,cash_flow_investing,투자활동현금흐름,30600056095.0,-4268824666.0,-5880200982.0,-2367238096.0,-2320826292.0,-2.0
cf,대상,001680,음식료품,cash_flow_investing,투자활동현금흐름,-23368368265.0,-49758097305.0,129795649598.0,-29642301538.0,-228794317745.0,671.9
cf,대상홀딩스,084690,기타금융,cash_flow_investing,투자활동현금흐름,-99607921424.0,-86385529347.0,158342812431.0,-133871837270.0,-260721113487.0,94.8
cf,대성산업,128820,유통업,cash_flow_investing,투자활동현금흐름,71003787902.0,-15066769017.0,-16657652419.0,78442500339.0,6824694403.0,-91.3
cf,대성에너지,117580,전기가스업,cash_flow_investing,투자활동현금흐름,-41758449808.0,-38588778431.0,-35655151496.0,-36454946673.0,-34884895438.0,-4.3
cf,대성홀딩스,016710,서비스업,cash_flow_investing,투자활동현금흐름,-35648190076.0,-40315413057.0,-50896236223.0,-72448459909.0,-45657907443.0,-37.0
cf,대양금속,009190,철강금속,cash_flow_investing,투자활동현금흐름,,,-15679450058.0,-11092692020.0,-112559554592.0,914.7
cf,대우건설,047040,건설업,cash_flow_investing,투자활동현금흐름,-152822274098.0,254194831186.0,47138751059.0,-916460925969.0,332679102873.0,-136.3
cf,대웅,003090,의약품,cash_flow_investing,투자활동현금흐름,-79153174224.0,-149981978808.0,-30786823186.0,-219131313372.0,-105493345005.0,-51.9
cf,대웅제약,069620,의약품,cash_flow_investing,투자활동현금흐름,-68619492620.0,-85605118333.0,-127151664625.0,-87683369363.0,-106871719407.0,21.9
cf,대원강업,000430,운수장비,cash_flow_investing,투자활동현금흐름,-32778958130.0,-22430529930.0,-29194871042.0,-9013223682.0,16217637412.0,-279.9
cf,대원전선,006340,전기전자,cash_flow_investing,투자활동현금흐름,11244018853.0,978622981.0,-4724837701.0,-2856705032.0,-21719594986.0,660.3
cf,대원제약,003220,의약품,cash_flow_investing,투자활동현금흐름,-41728347016.0,-47764738596.0,-14829667832.0,-41615323571.0,-27687999563.0,-33.5
cf,대원화성,024890,화학,cash_flow_investing,투자활동현금흐름,-3032755112.0,-4914291448.0,-5747866236.0,-1140881621.0,671539488.0,-158.9
cf,대유에이텍,002880,운수장비,cash_flow_investing,투자활동현금흐름,-16978378792.0,-33567623957.0,-22462773924.0,-82638824813.0,-13795489470.0,-83.3
cf,대유플러스,000300,전기전자,cash_flow_investing,투자활동현금흐름,-32751539856.0,-52528884831.0,-26967897223.0,-53869455275.0,-9578214903.0,-82.2
cf,대창,012800,철강금속,cash_flow_investing,투자활동현금흐름,-9046426435.0,-3462256344.0,-34009031408.0,-46969549964.0,-10546521974.0,-77.5
cf,대창단조,015230,운수장비,cash_flow_investing,투자활동현금흐름,5106026559.0,-29258526914.0,10925154981.0,1507476377.0,-16239243643.0,-1177.2
cf,대한방직,001070,섬유의복,cash_flow_investing,투자활동현금흐름,171201839234.0,-2328907042.0,-9395656856.0,-10699855142.0,14291677836.0,-233.6
cf,대한유화,006650,화학,cash_flow_investing,투자활동현금흐름,-116646654203.0,-156585524871.0,-138743571290.0,-297737557706.0,-132323306418.0,-55.6
cf,대한전선,001440,전기전자,cash_flow_investing,투자활동현금흐름,58222160000.0,-12146301000.0,-12510600000.0,26010420000.0,-85631347000.0,-429.2
cf,대한제강,084010,철강금속,cash_flow_investing,투자활동현금흐름,-13823112261.0,-32443518815.0,-166814308566.0,-81142297947.0,101636881214.0,-225.3
cf,대한제당,001790,음식료품,cash_flow_investing,투자활동현금흐름,-18005279000.0,18197983000.0,-47512719000.0,21271341000.0,77074933000.0,262.3
cf,대한제분,001130,음식료품,cash_flow_investing,투자활동현금흐름,18895322477.0,-25397926656.0,-57471298772.0,-100460702690.0,99527379644.0,-199.1
cf,대한항공,003490,운수창고업,cash_flow_investing,투자활동현금흐름,-639355043874.0,-1549246685074.0,-2716132004.0,-2444827236801.0,-2975899345339.0,21.7
cf,대한해운,005880,운수창고업,cash_flow_investing,투자활동현금흐름,-306594133040.0,-472903552815.0,-203386911668.0,-133341636107.0,-497156978507.0,272.8
cf,더메디팜,118000,유통업,cash_flow_investing,투자활동현금흐름,-452828293.0,-29350414634.0,-57487903489.0,11853257595.0,-61460554340.0,-618.5
cf,더블유게임즈,192080,서비스업,cash_flow_investing,투자활동현금흐름,3432202800.0,-50216806564.0,-22760121398.0,-183962078032.0,86142922952.0,-146.8
cf,더존비즈온,012510,서비스업,cash_flow_investing,투자활동현금흐름,-20127941369.0,-464319096159.0,-57272576354.0,-129025189275.0,30375131030.0,-123.5
cf,덕성,004830,화학,cash_flow_investing,투자활동현금흐름,-2880733923.0,-1334909795.0,-974346914.0,-22422231767.0,-4852797085.0,-78.4
cf,덕양산업,024900,운수장비,cash_flow_investing,투자활동현금흐름,-23184415959.0,-39418019506.0,-25905487916.0,-19011175297.0,-264515495.0,-98.6
cf,덴티움,145720,의료정밀,cash_flow_investing,투자활동현금흐름,-111799577774.0,-56045794108.0,-9252309462.0,-21778283898.0,-49029967547.0,125.1
cf,도화엔지니어링,002150,서비스업,cash_flow_investing,투자활동현금흐름,-6956788245.0,-10759318698.0,-32275422021.0,-22490660409.0,-28585000742.0,27.1
cf,동국홀딩스,001230,철강금속,cash_flow_investing,투자활동현금흐름,-72977969563.0,-65155733239.0,-314272519938.0,26985397972.0,-139914634416.0,-618.5
cf,동방,004140,운수창고업,cash_flow_investing,투자활동현금흐름,-21701670578.0,-46098726924.0,13126889840.0,-30749784952.0,3828089292.0,-112.4
cf,동방아그로,007590,화학,cash_flow_investing,투자활동현금흐름,-3018829947.0,-2325673643.0,-685076360.0,-1510228107.0,-9026674534.0,497.7
cf,동부건설,005960,건설업,cash_flow_investing,투자활동현금흐름,-122948784134.0,37755925695.0,-51394740237.0,-50349006407.0,-9624395928.0,-80.9
cf,동서,026960,유통업,cash_flow_investing,투자활동현금흐름,-26465499345.0,-25556284202.0,-12697688191.0,-14835458779.0,-15011204794.0,1.2
cf,동성케미컬,102260,서비스업,cash_flow_investing,투자활동현금흐름,-18861650382.0,-7794759712.0,-30752102602.0,31635471471.0,-8409689782.0,-126.6
cf,동아쏘시오홀딩스,000640,기타금융,cash_flow_investing,투자활동현금흐름,-75065355844.0,-116112654070.0,-47967473211.0,-136611521912.0,-42465376550.0,-68.9
cf,동아에스티,170900,의약품,cash_flow_investing,투자활동현금흐름,-44186242396.0,-20005706573.0,-82138451505.0,-85815865162.0,49412467487.0,-157.6
cf,동아지질,028100,건설업,cash_flow_investing,투자활동현금흐름,-39497968633.0,-36795155258.0,-12235447095.0,-23047982308.0,-24195308284.0,5.0
cf,동아타이어,282690,화학,cash_flow_investing,투자활동현금흐름,-24699423688.0,-6405794403.0,-3852566142.0,4782546930.0,-30872475136.0,-745.5
cf,동양,001520,비금속광물,cash_flow_investing,투자활동현금흐름,523101980.0,-43753654009.0,19839782784.0,5246841170.0,-12383577715.0,-336.0
cf,동양고속,084670,운수창고업,cash_flow_investing,투자활동현금흐름,13220673110.0,42426447516.0,-6417445438.0,262168208.0,-3597449110.0,-1472.2
cf,동양철관,008970,철강금속,cash_flow_investing,투자활동현금흐름,-11491003082.0,-2623645614.0,-1924896735.0,-5529688563.0,-6385825380.0,15.5
cf,동양피스톤,092780,운수장비,cash_flow_investing,투자활동현금흐름,-23409283457.0,-16109617317.0,-28390141085.0,-16766020879.0,-9427779472.0,-43.8
cf,동원F&B,049770,음식료품,cash_flow_investing,투자활동현금흐름,-84325208472.0,-159971701704.0,-151964630369.0,-208290911690.0,65026886716.0,-131.2
cf,동원산업,006040,기타금융,cash_flow_investing,투자활동현금흐름,-66340000000.0,-49960000000.0,-130520000000.0,-477560000000.00006,6640000000.000001,-101.4
cf,동원수산,030720,"농업, 임업 및 어업",cash_flow_investing,투자활동현금흐름,-709871665.0,1345821018.0,-3856943981.0,-1948389036.0,-11442428353.0,487.3
cf,동원시스템즈,014820,화학,cash_flow_investing,투자활동현금흐름,-36443427930.0,-122717290635.0,-142555199271.0,-171780918190.0,-128831567402.0,-25.0
cf,동일고무벨트,163560,화학,cash_flow_investing,투자활동현금흐름,-3619950929.0,-4817614582.0,-2930322041.0,-22181434288.0,-4194532661.0,-81.1
cf,동일산업,004890,철강금속,cash_flow_investing,투자활동현금흐름,4068021051.0,-12473205642.0,-44451262021.0,-2352829387.0,-28626384617.0,1116.7
